"Plot Title: Rhee-lab-4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10336344, SEN S/N: 10336344)","RH, % (LGR S/N: 10336344, SEN S/N: 10336344)","Intensity, Lux (LGR S/N: 10336344, SEN S/N: 10336344)","Host Connected (LGR S/N: 10336344)","End Of File (LGR S/N: 10336344)"
962,25-09-29 23:42:44,29.340,35.474,11.8,,
963,25-09-29 23:47:44,29.365,35.611,11.8,,
964,25-09-29 23:52:44,29.439,35.685,11.8,,
965,25-09-29 23:57:44,29.315,35.606,11.8,,
966,25-09-30 00:02:44,29.365,35.476,11.8,,
967,25-09-30 00:07:44,29.389,35.074,11.8,,
968,25-09-30 00:12:44,29.290,34.998,11.8,,
969,25-09-30 00:17:44,29.389,34.872,11.8,,
970,25-09-30 00:22:44,29.340,34.598,11.8,,
971,25-09-30 00:27:44,29.290,34.357,11.8,,
972,25-09-30 00:32:44,29.389,33.994,11.8,,
973,25-09-30 00:37:44,29.290,34.357,11.8,,
974,25-09-30 00:42:44,29.315,34.426,11.8,,
975,25-09-30 00:47:44,29.365,34.093,11.8,,
976,25-09-30 00:52:44,29.240,34.014,11.8,,
977,25-09-30 00:57:44,29.340,33.990,11.8,,
978,25-09-30 01:02:44,29.340,34.361,11.8,,
979,25-09-30 01:07:44,29.240,34.588,11.8,,
980,25-09-30 01:12:44,29.365,34.228,11.8,,
981,25-09-30 01:17:44,29.290,34.255,11.8,,
982,25-09-30 01:22:44,29.290,34.390,11.8,,
983,25-09-30 01:27:44,29.340,34.125,11.8,,
984,25-09-30 01:32:44,29.240,34.183,11.8,,
985,25-09-30 01:37:44,29.340,34.294,11.8,,
986,25-09-30 01:42:44,29.290,34.222,11.8,,
987,25-09-30 01:47:44,29.240,34.284,11.8,,
988,25-09-30 01:52:44,29.365,34.127,11.8,,
989,25-09-30 01:57:44,29.265,34.118,11.8,,
990,25-09-30 02:02:44,29.290,34.525,11.8,,
991,25-09-30 02:07:44,29.340,34.598,11.8,,
992,25-09-30 02:12:44,29.240,34.521,11.8,,
993,25-09-30 02:17:44,29.340,34.732,11.8,,
994,25-09-30 02:22:44,29.290,34.458,11.8,,
995,25-09-30 02:27:44,29.240,34.588,11.8,,
996,25-09-30 02:32:44,29.365,34.667,11.8,,
997,25-09-30 02:37:44,29.265,34.388,11.8,,
998,25-09-30 02:42:44,29.265,34.388,11.8,,
999,25-09-30 02:47:44,29.315,34.595,11.8,,
1000,25-09-30 02:52:44,29.215,34.586,11.8,,
1001,25-09-30 02:57:44,29.340,35.238,11.8,,
1002,25-09-30 03:02:44,29.290,35.301,11.8,,
1003,25-09-30 03:07:44,29.240,35.161,11.8,,
1004,25-09-30 03:12:44,29.365,35.678,11.8,,
1005,25-09-30 03:17:44,29.215,35.597,11.8,,
1006,25-09-30 03:22:44,29.290,35.604,11.8,,
1007,25-09-30 03:27:44,29.315,36.077,11.8,,
1008,25-09-30 03:32:44,29.215,36.135,11.8,,
1009,25-09-30 03:37:44,29.340,36.214,11.8,,
1010,25-09-30 03:42:44,29.265,36.274,11.8,,
1011,25-09-30 03:47:44,29.240,36.271,11.8,,
1012,25-09-30 03:52:44,29.340,36.415,11.8,,
1013,25-09-30 03:57:44,29.215,36.235,11.8,,
1014,25-09-30 04:02:44,29.315,36.144,11.8,,
1015,25-09-30 04:07:44,29.315,36.446,11.8,,
1016,25-09-30 04:12:44,29.215,36.336,11.8,,
1017,25-09-30 04:17:44,29.340,36.147,11.8,,
1018,25-09-30 04:22:44,29.240,35.801,11.8,,
1019,25-09-30 04:27:44,29.240,35.666,11.8,,
1020,25-09-30 04:32:44,29.340,35.878,11.8,,
1021,25-09-30 04:37:44,29.215,35.933,11.8,,
1022,25-09-30 04:42:44,29.315,35.808,11.8,,
1023,25-09-30 04:47:44,29.265,35.702,11.8,,
1024,25-09-30 04:52:44,29.215,35.462,11.8,,
1025,25-09-30 04:57:44,29.315,35.404,11.8,,
1026,25-09-30 05:02:44,29.215,35.496,11.8,,
1027,25-09-30 05:07:44,29.290,35.334,11.8,,
1028,25-09-30 05:12:44,29.290,35.435,11.8,,
1029,25-09-30 05:17:44,29.190,35.325,11.8,,
1030,25-09-30 05:22:44,29.315,35.337,11.8,,
1031,25-09-30 05:27:44,29.215,35.597,11.8,,
1032,25-09-30 05:32:44,29.240,35.532,11.8,,
1033,25-09-30 05:37:44,29.290,35.267,11.8,,
1034,25-09-30 05:42:44,29.765,34.502,32280.1,,
1035,25-09-30 05:47:44,31.893,31.971,32280.1,,
1036,25-09-30 05:52:44,33.261,30.437,32280.1,,
1037,25-09-30 05:57:44,34.255,30.311,32280.1,,
1038,25-09-30 06:02:44,34.942,29.917,32280.1,,
1039,25-09-30 06:07:44,35.395,29.780,32280.1,,
1040,25-09-30 06:12:44,35.716,29.528,32280.1,,
1041,25-09-30 06:17:44,35.931,28.883,32280.1,,
1042,25-09-30 06:22:44,36.065,28.510,32280.1,,
1043,25-09-30 06:27:44,36.200,28.799,32280.1,,
1044,25-09-30 06:32:44,36.281,29.015,32280.1,,
1045,25-09-30 06:37:44,36.362,29.161,32280.1,,
1046,25-09-30 06:42:44,36.417,29.374,32280.1,,
1047,25-09-30 06:47:44,36.417,29.095,32280.1,,
1048,25-09-30 06:52:44,36.444,29.376,32280.1,,
1049,25-09-30 06:57:44,36.471,29.379,32280.1,,
1050,25-09-30 07:02:44,36.525,29.940,32280.1,,
1051,25-09-30 07:07:44,36.525,29.662,32280.1,,
1052,25-09-30 07:12:44,36.525,30.079,32280.1,,
1053,25-09-30 07:17:44,36.606,30.921,32280.1,,
1054,25-09-30 07:22:44,36.552,30.569,32280.1,,
1055,25-09-30 07:27:44,36.633,31.547,32280.1,,
1056,25-09-30 07:32:44,36.633,31.166,32280.1,,
1057,25-09-30 07:37:44,36.715,31.832,32280.1,,
1058,25-09-30 07:42:44,36.688,31.344,32280.1,,
1059,25-09-30 07:47:44,36.715,30.721,32280.1,,
1060,25-09-30 07:52:44,36.769,29.960,32280.1,,
1061,25-09-30 07:57:44,36.742,29.330,32280.1,,
1062,25-09-30 08:02:44,36.661,29.951,32280.1,,
1063,25-09-30 08:07:44,36.254,31.723,32280.1,,
1064,25-09-30 08:12:44,36.769,33.013,32280.1,,
1065,25-09-30 08:17:44,36.471,31.811,32280.1,,
1066,25-09-30 08:22:44,36.525,31.400,32280.1,,
1067,25-09-30 08:27:44,36.661,30.821,32280.1,,
1068,25-09-30 08:32:44,36.688,30.023,32280.1,,
1069,25-09-30 08:37:44,36.715,30.095,32280.1,,
1070,25-09-30 08:42:44,36.742,29.958,32280.1,,
1071,25-09-30 08:47:44,36.769,29.751,32280.1,,
1072,25-09-30 08:52:44,36.796,29.300,32280.1,,
1073,25-09-30 08:57:44,36.796,29.265,32280.1,,
1074,25-09-30 09:02:44,36.824,28.638,32280.1,,
1075,25-09-30 09:07:44,36.824,29.127,32280.1,,
1076,25-09-30 09:12:44,36.796,28.671,32280.1,,
1077,25-09-30 09:17:44,36.824,28.813,32280.1,,
1078,25-09-30 09:22:44,36.796,28.216,32280.1,,
1079,25-09-30 09:27:44,36.769,30.725,32280.1,,
1080,25-09-30 09:32:44,36.905,31.293,32280.1,,
1081,25-09-30 09:37:44,36.878,30.456,32280.1,,
1082,25-09-30 09:42:44,36.878,30.247,32280.1,,
1083,25-09-30 09:47:44,36.878,29.446,32280.1,,
1084,25-09-30 09:52:44,36.905,29.483,32280.1,,
1085,25-09-30 09:57:44,36.878,28.922,32280.1,,
1086,25-09-30 10:02:44,36.878,28.153,32280.1,,
1087,25-09-30 10:07:44,36.606,32.273,32280.1,,
1088,25-09-30 10:12:44,36.960,31.783,32280.1,,
1089,25-09-30 10:17:44,36.905,31.258,32280.1,,
1090,25-09-30 10:22:44,36.987,30.674,32280.1,,
1091,25-09-30 10:27:44,37.096,30.613,32280.1,,
1092,25-09-30 10:32:44,37.124,30.093,32280.1,,
1093,25-09-30 10:37:44,37.124,29.640,32280.1,,
1094,25-09-30 10:42:44,37.124,29.011,32280.1,,
1095,25-09-30 10:47:44,37.124,28.311,32280.1,,
1096,25-09-30 10:52:44,37.151,28.313,32280.1,,
1097,25-09-30 10:57:44,37.124,28.311,32280.1,,
1098,25-09-30 11:02:44,37.151,28.383,32280.1,,
1099,25-09-30 11:07:44,37.151,28.243,32280.1,,
1100,25-09-30 11:12:44,37.151,27.893,32280.1,,
1101,25-09-30 11:17:44,37.151,28.348,32280.1,,
1102,25-09-30 11:22:44,37.178,27.895,32280.1,,
1103,25-09-30 11:27:44,37.206,27.266,32280.1,,
1104,25-09-30 11:32:44,37.206,26.633,32280.1,,
1105,25-09-30 11:37:44,37.206,26.281,32280.1,,
1106,25-09-30 11:42:44,37.206,25.858,32280.1,,
1107,25-09-30 11:47:44,37.206,25.647,32280.1,,
1108,25-09-30 11:52:44,37.206,25.365,32280.1,,
1109,25-09-30 11:57:44,37.206,25.082,32280.1,,
1110,25-09-30 12:02:44,37.206,24.906,32280.1,,
1111,25-09-30 12:07:44,37.206,25.012,32280.1,,
1112,25-09-30 12:12:44,37.206,25.153,32280.1,,
1113,25-09-30 12:17:44,37.206,25.012,32280.1,,
1114,25-09-30 12:22:44,37.206,24.941,32280.1,,
1115,25-09-30 12:27:44,37.178,24.727,32280.1,,
1116,25-09-30 12:32:44,37.206,25.012,32280.1,,
1117,25-09-30 12:37:44,37.206,25.259,32280.1,,
1118,25-09-30 12:42:44,37.206,25.223,32280.1,,
1119,25-09-30 12:47:44,37.206,25.117,32280.1,,
1120,25-09-30 12:52:44,37.206,25.012,32280.1,,
1121,25-09-30 12:57:44,37.206,24.941,32280.1,,
1122,25-09-30 13:02:44,37.178,24.868,32280.1,,
1123,25-09-30 13:07:44,37.178,24.656,32280.1,,
1124,25-09-30 13:12:44,37.178,24.621,32280.1,,
1125,25-09-30 13:17:44,37.178,24.444,32280.1,,
1126,25-09-30 13:22:44,37.178,24.373,32280.1,,
1127,25-09-30 13:27:44,37.178,24.303,32280.1,,
1128,25-09-30 13:32:44,37.151,24.230,32280.1,,
1129,25-09-30 13:37:44,37.151,24.088,32280.1,,
1130,25-09-30 13:42:44,37.124,23.874,32280.1,,
1131,25-09-30 13:47:44,37.124,23.874,32280.1,,
1132,25-09-30 13:52:44,37.151,23.947,32280.1,,
1133,25-09-30 13:57:44,37.151,23.876,32280.1,,
1134,25-09-30 14:02:44,37.124,24.051,32280.1,,
1135,25-09-30 14:07:44,37.124,24.511,32280.1,,
1136,25-09-30 14:12:44,37.124,24.759,32280.1,,
1137,25-09-30 14:17:44,37.151,24.725,32280.1,,
1138,25-09-30 14:22:44,37.124,25.147,32280.1,,
1139,25-09-30 14:27:44,37.124,25.852,32280.1,,
1140,25-09-30 14:32:44,37.124,25.500,32280.1,,
1141,25-09-30 14:37:44,37.124,25.288,32280.1,,
1142,25-09-30 14:42:44,37.124,25.076,32280.1,,
1143,25-09-30 14:47:44,37.124,24.865,32280.1,,
1144,25-09-30 14:52:44,37.124,24.653,32280.1,,
1145,25-09-30 14:57:44,37.124,25.006,32280.1,,
1146,25-09-30 15:02:44,37.124,25.923,32280.1,,
1147,25-09-30 15:07:44,37.124,25.500,32280.1,,
1148,25-09-30 15:12:44,37.096,25.075,32280.1,,
1149,25-09-30 15:17:44,37.096,24.898,32280.1,,
1150,25-09-30 15:22:44,37.124,24.935,32280.1,,
1151,25-09-30 15:27:44,37.124,25.852,32280.1,,
1152,25-09-30 15:32:44,37.124,25.712,32280.1,,
1153,25-09-30 15:37:44,37.124,25.429,32280.1,,
1154,25-09-30 15:42:44,37.096,25.075,32280.1,,
1155,25-09-30 15:47:44,37.096,26.132,32280.1,,
1156,25-09-30 15:52:44,37.096,26.062,32280.1,,
1157,25-09-30 15:57:44,37.124,26.908,32280.1,,
1158,25-09-30 16:02:44,37.124,26.521,32280.1,,
1159,25-09-30 16:07:44,37.124,26.275,32280.1,,
1160,25-09-30 16:12:44,37.124,26.627,32280.1,,
1161,25-09-30 16:17:44,37.124,26.486,32280.1,,
1162,25-09-30 16:22:44,37.096,26.062,32280.1,,
1163,25-09-30 16:27:44,37.096,26.414,32280.1,,
1164,25-09-30 16:32:44,37.069,25.849,32280.1,,
1165,25-09-30 16:37:44,37.069,25.496,32280.1,,
1166,25-09-30 16:42:44,37.069,25.708,32280.1,,
1167,25-09-30 16:47:44,37.069,25.990,32280.1,,
1168,25-09-30 16:52:44,37.069,25.708,32280.1,,
1169,25-09-30 16:57:44,37.042,25.283,32280.1,,
1170,25-09-30 17:02:44,37.069,25.143,32280.1,,
1171,25-09-30 17:07:44,37.069,25.284,32280.1,,
1172,25-09-30 17:12:44,37.069,26.693,32280.1,,
1173,25-09-30 17:17:44,37.069,26.904,32280.1,,
1174,25-09-30 17:22:44,37.096,26.484,32280.1,,
1175,25-09-30 17:27:44,37.096,27.538,32280.1,,
1176,25-09-30 17:32:44,37.069,27.466,32280.1,,
1177,25-09-30 17:37:44,37.069,26.904,32280.1,,
1178,25-09-30 17:42:44,37.069,26.412,32280.1,,
1179,25-09-30 17:47:44,37.042,26.093,32280.1,,
1180,25-09-30 17:52:44,37.042,25.706,32280.1,,
1181,25-09-30 17:57:44,37.042,25.388,32280.1,,
1182,25-09-30 18:02:44,37.042,27.359,32280.1,,
1183,25-09-30 18:07:44,37.042,27.043,32280.1,,
1184,25-09-30 18:12:44,37.042,27.043,32280.1,,
1185,25-09-30 18:17:44,37.069,27.396,32280.1,,
1186,25-09-30 18:22:44,37.042,27.253,32280.1,,
1187,25-09-30 18:27:44,37.042,27.359,32280.1,,
1188,25-09-30 18:32:44,37.042,26.762,32280.1,,
1189,25-09-30 18:37:44,37.042,27.815,32280.1,,
1190,25-09-30 18:42:44,37.042,27.464,32280.1,,
1191,25-09-30 18:47:44,37.042,26.832,32280.1,,
1192,25-09-30 18:52:44,37.069,26.482,32280.1,,
1193,25-09-30 18:57:44,37.042,26.902,32280.1,,
1194,25-09-30 19:02:44,37.042,26.832,32280.1,,
1195,25-09-30 19:07:44,37.015,26.478,32280.1,,
1196,25-09-30 19:12:44,37.015,26.267,32280.1,,
1197,25-09-30 19:17:44,37.015,27.076,32280.1,,
1198,25-09-30 19:22:44,37.015,27.392,32280.1,,
1199,25-09-30 19:27:44,37.015,27.357,32280.1,,
1200,25-09-30 19:32:44,37.015,28.163,32280.1,,
1201,25-09-30 19:37:44,37.015,28.093,32280.1,,
1202,25-09-30 19:42:44,36.444,29.097,11.8,,
1203,25-09-30 19:47:44,34.413,30.739,11.8,,
1204,25-09-30 19:52:44,32.924,33.156,11.8,,
1205,25-09-30 19:57:44,31.816,34.488,11.8,,
1206,25-09-30 20:02:44,31.128,35.508,11.8,,
1207,25-09-30 20:07:44,30.672,36.881,11.8,,
1208,25-09-30 20:12:44,30.268,37.245,11.8,,
1209,25-09-30 20:17:44,30.117,38.436,11.8,,
1210,25-09-30 20:22:44,29.941,39.487,3.9,,
1211,25-09-30 20:27:44,29.790,40.436,11.8,,
1212,25-09-30 20:32:44,29.790,41.067,11.8,,
1213,25-09-30 20:37:44,29.665,41.418,11.8,,
1214,25-09-30 20:42:44,29.640,40.586,11.8,,
1215,25-09-30 20:47:44,29.640,39.788,11.8,,
1216,25-09-30 20:52:44,29.515,40.141,11.8,,
1217,25-09-30 20:57:44,29.590,39.650,11.8,,
1218,25-09-30 21:02:44,29.540,39.611,11.8,,
1219,25-09-30 21:07:44,29.464,38.971,11.8,,
1220,25-09-30 21:12:44,29.540,38.244,11.8,,
1221,25-09-30 21:17:44,29.464,38.403,11.8,,
1222,25-09-30 21:22:44,29.439,37.833,11.8,,
1223,25-09-30 21:27:44,29.515,37.840,11.8,,
1224,25-09-30 21:32:44,29.414,37.797,11.8,,
1225,25-09-30 21:37:44,29.439,36.995,11.8,,
1226,25-09-30 21:42:44,29.464,36.495,11.8,,
1227,25-09-30 21:47:44,29.365,37.424,11.8,,
1228,25-09-30 21:52:44,29.439,36.895,11.8,,
1229,25-09-30 21:57:44,29.414,36.557,11.8,,
1230,25-09-30 22:02:44,29.365,36.820,11.8,,
1231,25-09-30 22:07:44,29.439,36.626,11.8,,
1232,25-09-30 22:12:44,29.365,36.283,11.8,,
1233,25-09-30 22:17:44,29.365,36.351,11.8,,
1234,25-09-30 22:22:44,29.439,36.055,11.8,,
1235,25-09-30 22:27:44,29.315,35.909,11.8,,
1236,25-09-30 22:32:44,29.414,35.918,11.8,,
1237,25-09-30 22:37:44,29.389,35.277,11.8,,
1238,25-09-30 22:42:44,29.315,35.404,11.8,,
1239,25-09-30 22:47:44,29.414,35.346,11.8,,
1240,25-09-30 22:52:44,29.340,35.541,11.8,,
1241,25-09-30 22:57:44,29.340,35.440,11.8,,
1242,25-09-30 23:02:44,29.389,35.378,11.8,,
1243,25-09-30 23:07:44,29.290,35.200,11.8,,
1244,25-09-30 23:12:44,29.365,35.308,11.8,,
1245,25-09-30 23:17:44,29.365,35.106,11.8,,
1246,25-09-30 23:22:44,29.290,34.998,11.8,,
1247,25-09-30 23:27:44,29.389,34.872,11.8,,
1248,25-09-30 23:32:44,29.315,34.798,11.8,,
1249,25-09-30 23:37:44,29.290,34.998,11.8,,
1250,25-09-30 23:42:44,29.389,34.838,11.8,,
1251,25-09-30 23:47:44,29.265,34.726,11.8,,
1252,25-09-30 23:52:44,29.340,34.969,11.8,,
1253,25-09-30 23:57:44,29.340,34.395,11.8,,
1254,25-10-01 00:02:44,29.240,34.251,11.8,,
1255,25-10-01 00:07:44,29.365,34.667,11.8,,
1256,25-10-01 00:12:44,29.290,34.559,11.8,,
1257,25-10-01 00:17:44,29.290,34.593,11.8,,
1258,25-10-01 00:22:44,29.365,34.802,11.8,,
1259,25-10-01 00:27:44,29.240,34.858,11.8,,
1260,25-10-01 00:32:44,29.340,34.969,11.8,,
1261,25-10-01 00:37:44,29.340,34.901,11.8,,
1262,25-10-01 00:42:44,29.240,34.588,11.8,,
1263,25-10-01 00:47:44,29.365,35.005,11.8,,
1264,25-10-01 00:52:44,29.290,35.132,11.8,,
1265,25-10-01 00:57:44,29.265,34.793,11.8,,
1266,25-10-01 01:02:44,29.340,35.002,11.8,,
1267,25-10-01 01:07:44,29.240,35.128,11.8,,
1268,25-10-01 01:12:44,29.290,34.829,11.8,,
1269,25-10-01 01:17:44,29.315,34.528,11.8,,
1270,25-10-01 01:22:44,29.215,34.788,11.8,,
1271,25-10-01 01:27:44,29.315,34.528,11.8,,
1272,25-10-01 01:32:44,29.265,34.084,11.8,,
1273,25-10-01 01:37:44,29.240,34.521,11.8,,
1274,25-10-01 01:42:44,29.340,34.598,11.8,,
1275,25-10-01 01:47:44,29.240,34.689,11.8,,
1276,25-10-01 01:52:44,29.290,34.525,11.8,,
1277,25-10-01 01:57:44,29.315,34.595,11.8,,
1278,25-10-01 02:02:44,29.215,34.721,11.8,,
1279,25-10-01 02:07:44,29.315,34.595,11.8,,
1280,25-10-01 02:12:44,29.265,34.456,11.8,,
1281,25-10-01 02:17:44,29.240,34.791,11.8,,
1282,25-10-01 02:22:44,29.315,34.561,11.8,,
1283,25-10-01 02:27:44,29.215,34.518,11.8,,
1284,25-10-01 02:32:44,29.290,34.255,11.8,,
1285,25-10-01 02:37:44,29.290,33.850,11.8,,
1286,25-10-01 02:42:44,29.215,34.518,11.8,,
1287,25-10-01 02:47:44,29.315,34.460,11.8,,
1288,25-10-01 02:52:44,29.240,34.386,11.8,,
1289,25-10-01 02:57:44,29.240,34.453,11.8,,
1290,25-10-01 03:02:44,29.315,34.291,11.8,,
1291,25-10-01 03:07:44,29.190,33.773,11.8,,
1292,25-10-01 03:12:44,29.265,33.847,3.9,,
1293,25-10-01 03:17:44,29.265,33.780,11.8,,
1294,25-10-01 03:22:44,29.190,33.705,11.8,,
1295,25-10-01 03:27:44,29.315,34.393,11.8,,
1296,25-10-01 03:32:44,29.240,34.318,11.8,,
1297,25-10-01 03:37:44,29.240,34.048,3.9,,
1298,25-10-01 03:42:44,29.315,34.393,11.8,,
1299,25-10-01 03:47:44,29.190,34.212,11.8,,
1300,25-10-01 03:52:44,29.265,34.658,11.8,,
1301,25-10-01 03:57:44,29.265,34.456,11.8,,
1302,25-10-01 04:02:44,29.190,34.786,11.8,,
1303,25-10-01 04:07:44,29.315,35.438,11.8,,
1304,25-10-01 04:12:44,29.215,35.327,11.8,,
1305,25-10-01 04:17:44,29.240,36.070,11.8,,
1306,25-10-01 04:22:44,29.315,36.211,11.8,,
1307,25-10-01 04:27:44,29.215,36.067,11.8,,
1308,25-10-01 04:32:44,29.315,36.279,11.8,,
1309,25-10-01 04:37:44,29.265,36.408,11.8,,
1310,25-10-01 04:42:44,29.215,36.067,11.8,,
1311,25-10-01 04:47:44,29.340,36.684,11.8,,
1312,25-10-01 04:52:44,29.240,36.305,11.8,,
1313,25-10-01 04:57:44,29.265,36.139,11.8,,
1314,25-10-01 05:02:44,29.315,36.446,11.8,,
1315,25-10-01 05:07:44,29.215,36.135,11.8,,
1316,25-10-01 05:12:44,29.290,35.738,11.8,,
1317,25-10-01 05:17:44,29.240,35.532,11.8,,
1318,25-10-01 05:22:44,29.215,35.260,11.8,,
1319,25-10-01 05:27:44,29.315,35.472,11.8,,
1320,25-10-01 05:32:44,29.215,35.563,11.8,,
1321,25-10-01 05:37:44,29.240,35.633,11.8,,
1322,25-10-01 05:42:44,29.890,34.784,32280.1,,
1323,25-10-01 05:47:44,31.893,31.697,32280.1,,
1324,25-10-01 05:52:44,33.391,30.517,32280.1,,
1325,25-10-01 05:57:44,34.440,30.188,32280.1,,
1326,25-10-01 06:02:44,35.075,29.477,32280.1,,
1327,25-10-01 06:07:44,35.582,30.003,32280.1,,
1328,25-10-01 06:12:44,35.904,29.821,32280.1,,
1329,25-10-01 06:17:44,36.146,29.318,32280.1,,
1330,25-10-01 06:22:44,36.281,29.154,32280.1,,
1331,25-10-01 06:27:44,36.417,29.305,32280.1,,
1332,25-10-01 06:32:44,36.525,29.034,32280.1,,
1333,25-10-01 06:37:44,36.579,29.248,32280.1,,
1334,25-10-01 06:42:44,36.633,29.287,32280.1,,
1335,25-10-01 06:47:44,36.661,29.114,32280.1,,
1336,25-10-01 06:52:44,36.688,29.396,32280.1,,
1337,25-10-01 06:57:44,36.742,30.097,32280.1,,
1338,25-10-01 07:02:44,36.742,29.958,32280.1,,
1339,25-10-01 07:07:44,36.769,30.482,32280.1,,
1340,25-10-01 07:12:44,36.824,31.182,32280.1,,
1341,25-10-01 07:17:44,36.824,30.799,32280.1,,
1342,25-10-01 07:22:44,36.933,31.295,32280.1,,
1343,25-10-01 07:27:44,36.905,30.945,32280.1,,
1344,25-10-01 07:32:44,36.960,30.950,32280.1,,
1345,25-10-01 07:37:44,36.987,30.987,32280.1,,
1346,25-10-01 07:42:44,36.987,30.117,32280.1,,
1347,25-10-01 07:47:44,37.069,30.054,32280.1,,
1348,25-10-01 07:52:44,37.042,29.354,32280.1,,
1349,25-10-01 07:57:44,37.069,29.531,32280.1,,
1350,25-10-01 08:02:44,37.069,29.147,32280.1,,
1351,25-10-01 08:07:44,37.069,29.426,32280.1,,
1352,25-10-01 08:12:44,37.096,28.974,32280.1,,
1353,25-10-01 08:17:44,37.042,28.585,32280.1,,
1354,25-10-01 08:22:44,37.096,28.799,32280.1,,
1355,25-10-01 08:27:44,37.015,28.478,32280.1,,
1356,25-10-01 08:32:44,37.015,28.338,32280.1,,
1357,25-10-01 08:37:44,37.069,28.237,32280.1,,
1358,25-10-01 08:42:44,37.178,29.330,32280.1,,
1359,25-10-01 08:47:44,37.096,30.195,32280.1,,
1360,25-10-01 08:52:44,37.124,29.151,32280.1,,
1361,25-10-01 08:57:44,37.069,29.112,32280.1,,
1362,25-10-01 09:02:44,37.069,28.692,32280.1,,
1363,25-10-01 09:07:44,37.096,28.379,32280.1,,
1364,25-10-01 09:12:44,37.069,27.676,32280.1,,
1365,25-10-01 09:17:44,37.069,27.396,32280.1,,
1366,25-10-01 09:22:44,37.096,26.836,32280.1,,
1367,25-10-01 09:27:44,37.096,26.273,32280.1,,
1368,25-10-01 09:32:44,37.096,25.780,32280.1,,
1369,25-10-01 09:37:44,37.096,25.498,32280.1,,
1370,25-10-01 09:42:44,37.124,25.147,32280.1,,
1371,25-10-01 09:47:44,37.124,24.865,32280.1,,
1372,25-10-01 09:52:44,37.124,24.511,32280.1,,
1373,25-10-01 09:57:44,37.096,24.297,32280.1,,
1374,25-10-01 10:02:44,37.124,24.157,32280.1,,
1375,25-10-01 10:07:44,37.096,24.156,32280.1,,
1376,25-10-01 10:12:44,37.124,24.087,32280.1,,
1377,25-10-01 10:17:44,37.124,24.016,32280.1,,
1378,25-10-01 10:22:44,37.096,23.872,32280.1,,
1379,25-10-01 10:27:44,37.124,24.299,32280.1,,
1380,25-10-01 10:32:44,37.096,24.545,32280.1,,
1381,25-10-01 10:37:44,37.124,24.582,32280.1,,
1382,25-10-01 10:42:44,37.151,25.572,32280.1,,
1383,25-10-01 10:47:44,37.151,25.361,32280.1,,
1384,25-10-01 10:52:44,37.124,25.076,32280.1,,
1385,25-10-01 10:57:44,37.124,24.653,32280.1,,
1386,25-10-01 11:02:44,37.124,24.653,32280.1,,
1387,25-10-01 11:07:44,37.124,24.794,32280.1,,
1388,25-10-01 11:12:44,37.124,24.723,32280.1,,
1389,25-10-01 11:17:44,37.151,24.654,32280.1,,
1390,25-10-01 11:22:44,37.124,24.723,32280.1,,
1391,25-10-01 11:27:44,37.124,24.794,32280.1,,
1392,25-10-01 11:32:44,37.124,24.794,32280.1,,
1393,25-10-01 11:37:44,37.124,24.723,32280.1,,
1394,25-10-01 11:42:44,37.124,25.429,32280.1,,
1395,25-10-01 11:47:44,37.151,25.608,32280.1,,
1396,25-10-01 11:52:44,37.151,25.361,32280.1,,
1397,25-10-01 11:57:44,37.124,25.076,32280.1,,
1398,25-10-01 12:02:44,37.124,24.688,32280.1,,
1399,25-10-01 12:07:44,37.124,24.546,32280.1,,
1400,25-10-01 12:12:44,37.096,24.509,32280.1,,
1401,25-10-01 12:17:44,37.096,24.368,32280.1,,
1402,25-10-01 12:22:44,37.096,24.226,32280.1,,
1403,25-10-01 12:27:44,37.124,24.087,32280.1,,
1404,25-10-01 12:32:44,37.151,23.911,32280.1,,
1405,25-10-01 12:37:44,37.124,23.874,32280.1,,
1406,25-10-01 12:42:44,37.124,23.768,32280.1,,
1407,25-10-01 12:47:44,37.124,23.662,32280.1,,
1408,25-10-01 12:52:44,37.124,23.662,32280.1,,
1409,25-10-01 12:57:44,37.124,23.662,32280.1,,
1410,25-10-01 13:02:44,36.824,27.588,32280.1,,
1411,25-10-01 13:07:44,37.015,27.813,32280.1,,
1412,25-10-01 13:12:44,37.069,27.466,32280.1,,
1413,25-10-01 13:17:44,37.015,27.181,32280.1,,
1414,25-10-01 13:22:44,37.069,27.255,32280.1,,
1415,25-10-01 13:27:44,37.096,27.257,32280.1,,
1416,25-10-01 13:32:44,37.096,27.152,32280.1,,
1417,25-10-01 13:37:44,37.096,26.941,32280.1,,
1418,25-10-01 13:42:44,37.124,26.768,32280.1,,
1419,25-10-01 13:47:44,37.124,27.119,32280.1,,
1420,25-10-01 13:52:44,37.096,26.695,32280.1,,
1421,25-10-01 13:57:44,37.096,26.344,32280.1,,
1422,25-10-01 14:02:44,37.124,26.486,32280.1,,
1423,25-10-01 14:07:44,37.124,26.205,32280.1,,
1424,25-10-01 14:12:44,37.124,25.782,32280.1,,
1425,25-10-01 14:17:44,37.124,25.324,32280.1,,
1426,25-10-01 14:22:44,37.124,25.006,32280.1,,
1427,25-10-01 14:27:44,37.124,24.653,32280.1,,
1428,25-10-01 14:32:44,37.124,24.511,32280.1,,
1429,25-10-01 14:37:44,37.124,24.299,32280.1,,
