"Plot Title: Rhee-lab-4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10336344, SEN S/N: 10336344)","RH, % (LGR S/N: 10336344, SEN S/N: 10336344)","Intensity, Lux (LGR S/N: 10336344, SEN S/N: 10336344)","Host Connected (LGR S/N: 10336344)","Stopped (LGR S/N: 10336344)","End Of File (LGR S/N: 10336344)"
5186,25-04-18 08:00:04,36.987,28.511,32280.1,,,
5187,25-04-18 08:05:04,37.015,28.653,32280.1,,,
5188,25-04-18 08:10:04,37.015,28.513,32280.1,,,
5189,25-04-18 08:15:04,37.015,28.478,32280.1,,,
5190,25-04-18 08:20:04,37.042,28.655,32280.1,,,
5191,25-04-18 08:25:04,37.015,28.653,32280.1,,,
5192,25-04-18 08:30:04,37.015,28.653,32280.1,,,
5193,25-04-18 08:35:04,36.824,26.465,32280.1,,,
5194,25-04-18 08:40:04,35.208,25.787,32280.1,,,
5195,25-04-18 08:45:04,35.555,27.807,32280.1,,,
5196,25-04-18 08:50:04,36.065,29.207,32280.1,,,
5197,25-04-18 08:55:04,36.444,29.411,32280.1,,,
5198,25-04-18 09:00:04,36.579,29.213,32280.1,,,
5199,25-04-18 09:05:04,36.742,29.330,32280.1,,,
5200,25-04-18 09:10:04,36.824,29.127,32280.1,,,
5201,25-04-18 09:15:04,37.563,29.325,32280.1,,,
5202,25-04-18 09:20:04,39.149,30.501,32280.1,,,
5203,25-04-18 09:25:04,41.007,32.125,32280.1,,,
5204,25-04-18 09:30:04,42.983,33.486,32280.1,,,
5205,25-04-18 09:35:04,44.999,34.366,32280.1,,,
5206,25-04-18 09:40:04,46.963,34.787,32280.1,,,
5207,25-04-18 09:45:04,48.838,34.849,32280.1,,,
5208,25-04-18 09:50:04,50.647,34.725,32280.1,,,
5209,25-04-18 09:55:04,52.347,34.339,32280.1,,,
5210,25-04-18 10:00:04,53.962,33.941,32280.1,,,
5211,25-04-18 10:05:04,55.521,33.497,32280.1,,,
5212,25-04-18 10:10:04,57.018,32.971,32280.1,,,
5213,25-04-18 10:15:04,58.402,32.539,32280.1,,,
5214,25-04-18 10:20:04,59.790,32.141,32280.1,,,
5215,25-04-18 10:25:04,61.094,31.732,32280.1,,,
5216,25-04-18 10:30:04,62.349,31.352,32280.1,,,
5217,25-04-18 10:35:04,63.457,31.069,32280.1,,,
5218,25-04-18 10:40:04,64.023,31.076,32280.1,,,
5219,25-04-18 10:45:04,64.549,31.043,32280.1,,,
5220,25-04-18 10:50:04,64.693,31.240,32280.1,,,
5221,25-04-18 10:55:04,64.935,31.631,32280.1,,,
5222,25-04-18 11:00:04,65.130,31.869,32280.1,,,
5223,25-04-18 11:05:04,65.081,32.236,32280.1,,,
5224,25-04-18 11:10:04,65.228,32.656,32280.1,,,
5225,25-04-18 11:15:04,65.228,32.990,32280.1,,,
5226,25-04-18 11:20:04,65.277,33.290,32280.1,,,
5227,25-04-18 11:25:04,65.375,33.446,32280.1,,,
5228,25-04-18 11:30:04,65.277,33.882,32280.1,,,
5229,25-04-18 11:35:04,65.375,34.001,32280.1,,,
5230,25-04-18 11:40:04,65.375,34.112,32280.1,,,
5231,25-04-18 11:45:04,65.326,34.514,32280.1,,,
5232,25-04-18 11:50:04,65.473,34.564,32280.1,,,
5233,25-04-18 11:55:04,65.375,34.961,32280.1,,,
5234,25-04-18 12:00:04,65.473,35.154,32280.1,,,
5235,25-04-18 12:05:04,65.473,35.228,32280.1,,,
5236,25-04-18 12:10:04,65.375,35.514,32280.1,,,
5237,25-04-18 12:15:04,65.523,35.601,32280.1,,,
5238,25-04-18 12:20:04,65.424,35.850,32280.1,,,
5239,25-04-18 12:25:04,65.473,36.112,32280.1,,,
5240,25-04-18 12:30:04,65.523,36.116,32280.1,,,
5241,25-04-18 12:35:04,65.424,36.439,32280.1,,,
5242,25-04-18 12:40:04,65.572,36.489,32280.1,,,
5243,25-04-18 12:45:04,65.523,36.631,32280.1,,,
5244,25-04-18 12:50:04,65.523,36.852,32280.1,,,
5245,25-04-18 12:55:04,65.572,36.856,32280.1,,,
5246,25-04-18 13:00:04,65.473,37.141,32280.1,,,
5247,25-04-18 13:05:04,65.572,37.297,32280.1,,,
5248,25-04-18 13:10:04,65.523,37.366,32280.1,,,
5249,25-04-18 13:15:04,65.523,37.623,32280.1,,,
5250,25-04-18 13:20:04,65.621,37.522,32280.1,,,
5251,25-04-18 13:25:04,65.523,37.733,32280.1,,,
5252,25-04-18 13:30:04,65.572,37.884,32280.1,,,
5253,25-04-18 13:35:04,65.621,37.888,32280.1,,,
5254,25-04-18 13:40:04,65.523,38.245,32280.1,,,
5255,25-04-18 13:45:04,65.671,38.186,32280.1,,,
5256,25-04-18 13:50:04,65.572,38.323,32280.1,,,
5257,25-04-18 13:55:04,65.572,38.543,32280.1,,,
5258,25-04-18 14:00:04,65.671,38.442,32280.1,,,
5259,25-04-18 14:05:04,65.523,38.758,32280.1,,,
5260,25-04-18 14:10:04,65.621,38.877,32280.1,,,
5261,25-04-18 14:15:04,65.621,38.913,32280.1,,,
5262,25-04-18 14:20:04,65.572,39.128,32280.1,,,
5263,25-04-18 14:25:04,65.720,39.032,32280.1,,,
5264,25-04-18 14:30:04,65.572,39.274,32280.1,,,
5265,25-04-18 14:35:04,65.621,39.425,32280.1,,,
5266,25-04-18 14:40:04,65.671,39.357,32280.1,,,
5267,25-04-18 14:45:04,65.572,39.603,32280.1,,,
5268,25-04-18 14:50:04,65.720,39.544,32280.1,,,
5269,25-04-18 14:55:04,65.621,39.608,32280.1,,,
5270,25-04-18 15:00:04,65.572,39.785,32280.1,,,
5271,25-04-18 15:05:04,65.720,39.617,32280.1,,,
5272,25-04-18 15:10:04,65.523,34.716,32280.1,,,
5273,25-04-18 15:15:04,62.213,17.765,32280.1,,,
5274,25-04-18 15:20:04,55.021,15.074,32280.1,,,
5275,25-04-18 15:25:04,47.711,19.837,32280.1,,,
5276,25-04-18 15:30:04,44.999,27.700,32280.1,,,
5277,25-04-18 15:35:04,42.624,32.192,32280.1,,,
5278,25-04-18 15:40:04,41.327,34.666,32280.1,,,
5279,25-04-18 15:45:04,40.000,41.796,32280.1,,,
5280,25-04-18 15:50:04,39.290,39.779,32280.1,,,
5281,25-04-18 15:55:04,38.616,48.965,32280.1,,,
5282,25-04-18 16:00:04,38.226,44.004,32280.1,,,
5283,25-04-18 16:05:04,37.976,47.023,32280.1,,,
5284,25-04-18 16:10:04,37.811,49.825,32280.1,,,
5285,25-04-18 16:15:04,37.508,38.506,32280.1,,,
5286,25-04-18 16:20:04,37.590,46.343,32280.1,,,
5287,25-04-18 16:25:04,37.425,47.589,32280.1,,,
5288,25-04-18 16:30:04,37.398,46.153,32280.1,,,
5289,25-04-18 16:35:04,37.398,45.987,32280.1,,,
5290,25-04-18 16:40:04,37.370,44.980,32280.1,,,
5291,25-04-18 16:45:04,37.315,43.901,32280.1,,,
5292,25-04-18 16:50:04,37.315,42.825,32280.1,,,
5293,25-04-18 16:55:04,37.288,41.742,32280.1,,,
5294,25-04-18 17:00:04,37.288,40.727,32280.1,,,
5295,25-04-18 17:05:04,37.288,39.777,32280.1,,,
5296,25-04-18 17:10:04,37.261,39.095,32280.1,,,
5297,25-04-18 17:15:04,37.233,38.547,32280.1,,,
5298,25-04-18 17:20:04,37.233,38.035,32280.1,,,
5299,25-04-18 17:25:04,37.233,37.592,32280.1,,,
5300,25-04-18 17:30:04,37.233,37.352,32280.1,,,
5301,25-04-18 17:35:04,37.206,36.905,32280.1,,,
5302,25-04-18 17:40:04,37.206,36.082,32280.1,,,
5303,25-04-18 17:45:04,37.178,35.290,32280.1,,,
5304,25-04-18 17:50:04,37.178,34.602,32280.1,,,
5305,25-04-18 17:55:04,37.206,34.363,32280.1,,,
5306,25-04-18 18:00:04,37.206,33.984,32280.1,,,
5307,25-04-18 18:05:04,37.206,33.742,32280.1,,,
5308,25-04-18 18:10:04,37.178,33.533,32280.1,,,
5309,25-04-18 18:15:04,37.178,33.325,32280.1,,,
5310,25-04-18 18:20:04,37.206,33.466,32280.1,,,
5311,25-04-18 18:25:04,37.178,33.291,32280.1,,,
5312,25-04-18 18:30:04,37.206,32.982,32280.1,,,
5313,25-04-18 18:35:04,37.178,32.564,32280.1,,,
5314,25-04-18 18:40:04,37.178,32.287,32280.1,,,
5315,25-04-18 18:45:04,37.178,32.010,32280.1,,,
5316,25-04-18 18:50:04,37.151,31.799,32280.1,,,
5317,25-04-18 18:55:04,37.124,31.450,32280.1,,,
5318,25-04-18 19:00:04,37.151,31.244,32280.1,,,
5319,25-04-18 19:05:04,37.124,31.102,32280.1,,,
5320,25-04-18 19:10:04,36.525,31.573,11.8,,,
5321,25-04-18 19:15:04,34.281,33.276,11.8,,,
5322,25-04-18 19:20:04,32.665,34.361,11.8,,,
5323,25-04-18 19:25:04,31.612,35.215,11.8,,,
5324,25-04-18 19:30:04,31.026,35.499,11.8,,,
5325,25-04-18 19:35:04,30.545,35.656,11.8,,,
5326,25-04-18 19:40:04,30.293,35.834,11.8,,,
5327,25-04-18 19:45:04,30.217,40.049,11.8,,,
5328,25-04-18 19:50:04,29.941,40.120,11.8,,,
5329,25-04-18 19:55:04,29.941,39.587,11.8,,,
5330,25-04-18 20:00:04,29.815,39.307,11.8,,,
5331,25-04-18 20:05:04,29.665,39.258,11.8,,,
5332,25-04-18 20:10:04,29.765,39.535,3.9,,,
5333,25-04-18 20:15:04,29.615,39.320,11.8,,,
5334,25-04-18 20:20:04,29.590,39.117,11.8,,,
5335,25-04-18 20:25:04,29.640,39.555,11.8,,,
5336,25-04-18 20:30:04,29.490,39.839,11.8,,,
5337,25-04-18 20:35:04,29.615,39.985,11.8,,,
5338,25-04-18 20:40:04,29.540,39.711,11.8,,,
5339,25-04-18 20:45:04,29.464,39.470,11.8,,,
5340,25-04-18 20:50:04,29.590,39.517,11.8,,,
5341,25-04-18 20:55:04,29.439,39.435,11.8,,,
5342,25-04-18 21:00:04,29.490,39.506,11.8,,,
5343,25-04-18 21:05:04,29.515,39.242,11.8,,,
5344,25-04-18 21:10:04,29.365,38.794,11.8,,,
5345,25-04-18 21:15:04,29.515,38.509,11.8,,,
5346,25-04-18 21:20:04,29.414,38.365,11.8,,,
5347,25-04-18 21:25:04,29.389,38.296,11.8,,,
5348,25-04-18 21:30:04,29.490,37.971,11.8,,,
5349,25-04-18 21:35:04,29.315,37.486,3.9,,,
5350,25-04-18 21:40:04,29.439,39.501,11.8,,,
5351,25-04-18 21:45:04,29.414,43.602,11.8,,,
5352,25-04-18 21:50:04,29.365,43.003,11.8,,,
5353,25-04-18 21:55:04,29.515,41.832,11.8,,,
5354,25-04-18 22:00:04,29.315,40.385,11.8,,,
5355,25-04-18 22:05:04,29.439,39.268,11.8,,,
5356,25-04-18 22:10:04,29.414,38.098,11.8,,,
5357,25-04-18 22:15:04,29.315,37.486,11.8,,,
5358,25-04-18 22:20:04,29.490,41.366,11.8,,,
5359,25-04-18 22:25:04,29.340,40.355,11.8,,,
5360,25-04-18 22:30:04,29.414,39.299,11.8,,,
5361,25-04-18 22:35:04,29.414,38.365,3.9,,,
5362,25-04-18 22:40:04,29.290,37.316,11.8,,,
5363,25-04-18 22:45:04,29.464,41.098,11.8,,,
5364,25-04-18 22:50:04,29.340,39.890,11.8,,,
5365,25-04-18 22:55:04,29.389,38.763,3.9,,,
5366,25-04-18 23:00:04,29.389,37.627,11.8,,,
5367,25-04-18 23:05:04,29.265,37.347,11.8,,,
5368,25-04-18 23:10:04,29.464,40.767,11.8,,,
5369,25-04-18 23:15:04,29.340,39.358,11.8,,,
5370,25-04-18 23:20:04,29.389,37.995,11.8,,,
5371,25-04-18 23:25:04,29.414,39.765,11.8,,,
5372,25-04-18 23:30:04,29.265,38.183,3.9,,,
5373,25-04-18 23:35:04,29.464,40.534,11.8,,,
5374,25-04-18 23:40:04,29.340,39.091,11.8,,,
5375,25-04-18 23:45:04,29.365,38.226,11.8,,,
5376,25-04-18 23:50:04,29.464,39.936,11.8,,,
5377,25-04-18 23:55:04,29.290,38.419,11.8,,,
5378,25-04-19 00:00:04,29.464,40.368,11.8,,,
5379,25-04-19 00:05:04,29.340,39.158,11.8,,,
5380,25-04-19 00:10:04,29.315,37.954,11.8,,,
5381,25-04-19 00:15:04,29.464,40.302,11.8,,,
5382,25-04-19 00:20:04,29.290,38.753,11.8,,,
5383,25-04-19 00:25:04,29.414,39.898,11.8,,,
5384,25-04-19 00:30:04,29.365,39.027,11.8,,,
5385,25-04-19 00:35:04,29.290,37.617,3.9,,,
5386,25-04-19 00:40:04,29.464,40.102,11.8,,,
5387,25-04-19 00:45:04,29.290,37.884,11.8,,,
5388,25-04-19 00:50:04,29.439,40.731,11.8,,,
5389,25-04-19 00:55:04,29.414,39.099,11.8,,,
5390,25-04-19 01:00:04,29.315,37.686,11.8,,,
5391,25-04-19 01:05:04,29.490,40.172,11.8,,,
5392,25-04-19 01:10:04,29.290,38.085,3.9,,,
5393,25-04-19 01:15:04,29.414,40.396,11.8,,,
5394,25-04-19 01:20:04,29.414,39.032,11.8,,,
5395,25-04-19 01:25:04,29.290,37.416,11.8,,,
5396,25-04-19 01:30:04,29.490,40.304,11.8,,,
5397,25-04-19 01:35:04,29.315,38.054,11.8,,,
5398,25-04-19 01:40:04,29.414,40.363,11.8,,,
5399,25-04-19 01:45:04,29.439,39.101,3.9,,,
5400,25-04-19 01:50:04,29.290,37.282,11.8,,,
5401,25-04-19 01:55:04,29.515,40.241,11.8,,,
5402,25-04-19 02:00:04,29.340,37.956,11.8,,,
5403,25-04-19 02:05:04,29.414,40.296,11.8,,,
5404,25-04-19 02:10:04,29.464,39.104,11.8,,,
5405,25-04-19 02:15:04,29.290,37.148,11.8,,,
5406,25-04-19 02:20:04,29.515,40.307,11.8,,,
5407,25-04-19 02:25:04,29.340,37.756,11.8,,,
5408,25-04-19 02:30:04,29.439,40.532,3.9,,,
5409,25-04-19 02:35:04,29.464,38.637,11.8,,,
5410,25-04-19 02:40:04,29.290,37.215,11.8,,,
5411,25-04-19 02:45:04,29.540,39.977,3.9,,,
5412,25-04-19 02:50:04,29.340,37.555,11.8,,,
5413,25-04-19 02:55:04,29.414,40.628,11.8,,,
5414,25-04-19 03:00:04,29.464,38.837,11.8,,,
5415,25-04-19 03:05:04,29.315,37.218,11.8,,,
5416,25-04-19 03:10:04,29.540,40.177,11.8,,,
5417,25-04-19 03:15:04,29.340,37.622,11.8,,,
5418,25-04-19 03:20:04,29.439,40.565,11.8,,,
5419,25-04-19 03:25:04,29.464,38.804,3.9,,,
5420,25-04-19 03:30:04,29.290,37.148,11.8,,,
5421,25-04-19 03:35:04,29.540,40.376,11.8,,,
5422,25-04-19 03:40:04,29.365,37.624,11.8,,,
5423,25-04-19 03:45:04,29.439,40.664,11.8,,,
5424,25-04-19 03:50:04,29.464,38.704,3.9,,,
5425,25-04-19 03:55:04,29.315,37.285,11.8,,,
5426,25-04-19 04:00:04,29.540,40.210,11.8,,,
5427,25-04-19 04:05:04,29.340,37.655,11.8,,,
5428,25-04-19 04:10:04,29.464,40.601,3.9,,,
5429,25-04-19 04:15:04,29.464,38.771,11.8,,,
5430,25-04-19 04:20:04,29.340,37.756,11.8,,,
5431,25-04-19 04:25:04,29.540,39.711,3.9,,,
5432,25-04-19 04:30:04,29.365,37.156,11.8,,,
5433,25-04-19 04:35:04,29.490,40.570,11.8,,,
5434,25-04-19 04:40:04,29.464,38.303,11.8,,,
5435,25-04-19 04:45:04,29.315,37.820,3.9,,,
5436,25-04-19 04:50:04,29.540,39.844,3.9,,,
5437,25-04-19 04:55:04,29.340,37.488,11.8,,,
5438,25-04-19 05:00:04,29.490,40.769,3.9,,,
5439,25-04-19 05:05:04,29.464,38.470,11.8,,,
5440,25-04-19 05:10:04,29.966,36.341,32280.1,,,
5441,25-04-19 05:15:04,32.304,32.554,32280.1,,,
5442,25-04-19 05:20:04,33.730,30.407,32280.1,,,
5443,25-04-19 05:25:04,34.704,29.169,32280.1,,,
5444,25-04-19 05:30:04,35.315,28.173,32280.1,,,
5445,25-04-19 05:35:04,35.743,27.402,32280.1,,,
5446,25-04-19 05:40:04,36.092,28.372,32280.1,,,
5447,25-04-19 05:45:04,36.362,29.196,32280.1,,,
5448,25-04-19 05:50:04,36.525,29.383,32280.1,,,
5449,25-04-19 05:55:04,36.633,29.252,32280.1,,,
5450,25-04-19 06:00:04,36.742,29.051,32280.1,,,
5451,25-04-19 06:05:04,36.796,29.195,32280.1,,,
5452,25-04-19 06:10:04,36.851,29.339,32280.1,,,
5453,25-04-19 06:15:04,36.878,29.132,32280.1,,,
5454,25-04-19 06:20:04,36.905,28.714,32280.1,,,
5455,25-04-19 06:25:04,36.905,28.924,32280.1,,,
5456,25-04-19 06:30:04,36.933,28.716,32280.1,,,
5457,25-04-19 06:35:04,36.933,28.437,32280.1,,,
5458,25-04-19 06:40:04,36.960,28.509,32280.1,,,
5459,25-04-19 06:45:04,36.960,28.229,32280.1,,,
5460,25-04-19 06:50:04,36.987,28.301,32280.1,,,
5461,25-04-19 06:55:04,36.987,28.756,32280.1,,,
5462,25-04-19 07:00:04,36.987,28.930,32280.1,,,
5463,25-04-19 07:05:04,36.987,28.721,32280.1,,,
5464,25-04-19 07:10:04,36.987,28.721,32280.1,,,
5465,25-04-19 07:15:04,36.987,28.756,32280.1,,,
5466,25-04-19 07:20:04,37.015,28.653,32280.1,,,
5467,25-04-19 07:25:04,36.987,28.581,32280.1,,,
5468,25-04-19 07:30:04,36.987,28.930,32280.1,,,
5469,25-04-19 07:35:04,37.015,29.002,32280.1,,,
5470,25-04-19 07:40:04,37.015,28.758,32280.1,,,
5471,25-04-19 07:45:04,36.987,28.930,32280.1,,,
5472,25-04-19 07:50:04,36.987,29.280,32280.1,,,
5473,25-04-19 07:55:04,36.987,29.280,32280.1,,,
5474,25-04-19 08:00:04,36.987,29.489,32280.1,,,
5475,25-04-19 08:05:04,36.987,29.280,32280.1,,,
5476,25-04-19 08:10:04,36.987,29.489,32280.1,,,
5477,25-04-19 08:15:04,36.525,26.724,32280.1,,,
5478,25-04-19 08:20:04,34.810,26.669,32280.1,,,
5479,25-04-19 08:25:04,35.075,28.364,32280.1,,,
5480,25-04-19 08:30:04,35.850,29.469,32280.1,,,
5481,25-04-19 08:35:04,36.281,29.364,32280.1,,,
5482,25-04-19 08:40:04,36.552,29.629,32280.1,,,
5483,25-04-19 08:45:04,37.425,29.594,32280.1,,,
5484,25-04-19 08:50:04,39.121,30.569,32280.1,,,
5485,25-04-19 08:55:04,41.065,32.270,32280.1,,,
5486,25-04-19 09:00:04,43.133,33.499,32280.1,,,
5487,25-04-19 09:05:04,45.217,34.455,32280.1,,,
5488,25-04-19 09:10:04,47.255,34.849,32280.1,,,
5489,25-04-19 09:15:04,49.208,35.166,32280.1,,,
5490,25-04-19 09:20:04,51.031,35.258,32280.1,,,
5491,25-04-19 09:25:04,52.818,34.810,32280.1,,,
5492,25-04-19 09:30:04,54.489,34.202,32280.1,,,
5493,25-04-19 09:35:04,56.067,33.688,32280.1,,,
5494,25-04-19 09:40:04,57.582,33.018,32280.1,,,
5495,25-04-19 09:45:04,59.027,32.518,32280.1,,,
5496,25-04-19 09:50:04,60.481,32.013,32280.1,,,
5497,25-04-19 09:55:04,61.807,31.457,32280.1,,,
5498,25-04-19 10:00:04,63.131,31.118,32280.1,,,
5499,25-04-19 10:05:04,63.881,30.954,32280.1,,,
5500,25-04-19 10:10:04,64.453,30.961,32280.1,,,
5501,25-04-19 10:15:04,64.741,31.170,32280.1,,,
5502,25-04-19 10:20:04,64.935,31.445,32280.1,,,
5503,25-04-19 10:25:04,65.179,31.650,32280.1,,,
5504,25-04-19 10:30:04,65.179,32.170,32280.1,,,
5505,25-04-19 10:35:04,65.375,32.520,32280.1,,,
5506,25-04-19 10:40:04,65.375,32.927,32280.1,,,
5507,25-04-19 10:45:04,65.326,33.368,32280.1,,,
5508,25-04-19 10:50:04,65.523,33.532,32280.1,,,
5509,25-04-19 10:55:04,65.424,33.894,32280.1,,,
5510,25-04-19 11:00:04,65.572,34.165,32280.1,,,
5511,25-04-19 11:05:04,65.523,34.457,32280.1,,,
5512,25-04-19 11:10:04,65.473,34.859,32280.1,,,
5513,25-04-19 11:15:04,65.621,34.946,32280.1,,,
5514,25-04-19 11:20:04,65.523,35.306,32280.1,,,
5515,25-04-19 11:25:04,65.621,35.499,32280.1,,,
5516,25-04-19 11:30:04,65.621,35.646,32280.1,,,
5517,25-04-19 11:35:04,65.523,35.969,32280.1,,,
5518,25-04-19 11:40:04,65.671,36.056,32280.1,,,
5519,25-04-19 11:45:04,65.572,36.268,32280.1,,,
5520,25-04-19 11:50:04,65.621,36.493,32280.1,,,
5521,25-04-19 11:55:04,65.671,36.571,32280.1,,,
5522,25-04-19 12:00:04,65.572,36.783,32280.1,,,
5523,25-04-19 12:05:04,65.720,36.796,32280.1,,,
5524,25-04-19 12:10:04,65.621,37.081,32280.1,,,
5525,25-04-19 12:15:04,65.621,37.301,32280.1,,,
5526,25-04-19 12:20:04,65.671,37.306,32280.1,,,
5527,25-04-19 12:25:04,65.621,37.595,32280.1,,,
5528,25-04-19 12:30:04,65.720,37.641,32280.1,,,
5529,25-04-19 12:35:04,65.671,37.820,32280.1,,,
5530,25-04-19 12:40:04,65.621,38.035,32280.1,,,
5531,25-04-19 12:45:04,65.770,38.049,32280.1,,,
5532,25-04-19 12:50:04,65.621,38.255,32280.1,,,
5533,25-04-19 12:55:04,65.720,38.410,32280.1,,,
5534,25-04-19 13:00:04,65.720,38.484,32280.1,,,
5535,25-04-19 13:05:04,65.671,38.699,32280.1,,,
5536,25-04-19 13:10:04,65.770,38.708,32280.1,,,
5537,25-04-19 13:15:04,65.671,38.845,32280.1,,,
5538,25-04-19 13:20:04,65.720,39.032,32280.1,,,
5539,25-04-19 13:25:04,65.770,39.001,32280.1,,,
5540,25-04-19 13:30:04,65.671,39.284,32280.1,,,
5541,25-04-19 13:35:04,65.820,39.298,32280.1,,,
5542,25-04-19 13:40:04,65.720,39.435,32280.1,,,
5543,25-04-19 13:45:04,65.671,39.722,32280.1,,,
5544,25-04-19 13:50:04,65.820,39.590,32280.1,,,
5545,25-04-19 13:55:04,65.671,39.868,32280.1,,,
5546,25-04-19 14:00:04,65.770,39.950,32280.1,,,
5547,25-04-19 14:05:04,65.770,39.950,32280.1,,,
5548,25-04-19 14:10:04,65.671,40.196,32280.1,,,
5549,25-04-19 14:15:04,65.820,40.101,32280.1,,,
5550,25-04-19 14:20:04,65.720,40.201,32280.1,,,
5551,25-04-19 14:25:04,65.770,40.388,32280.1,,,
5552,25-04-19 14:30:04,65.820,40.247,32280.1,,,
5553,25-04-19 14:35:04,65.671,40.451,32280.1,,,
5554,25-04-19 14:40:04,65.820,40.393,32280.1,,,
5555,25-04-19 14:45:04,65.770,40.352,32280.1,,,
5556,25-04-19 14:50:04,65.720,40.529,32280.1,,,
5557,25-04-19 14:55:04,65.869,40.325,32280.1,,,
5558,25-04-19 15:00:04,65.720,40.529,32280.1,,,
5559,25-04-19 15:05:04,65.770,40.607,32280.1,,,
5560,25-04-19 15:10:04,65.869,40.471,32280.1,,,
5561,25-04-19 15:15:04,65.671,40.670,32280.1,,,
5562,25-04-19 15:20:04,65.820,40.612,32280.1,,,
5563,25-04-19 15:25:04,65.770,40.643,32280.1,,,
5564,25-04-19 15:30:04,65.720,40.820,32280.1,,,
5565,25-04-19 15:35:04,65.869,40.617,32280.1,,,
5566,25-04-19 15:40:04,65.621,35.351,32280.1,,,
5567,25-04-19 15:45:04,61.449,14.675,32280.1,,,
5568,25-04-19 15:50:04,53.813,15.395,32280.1,,,
5569,25-04-19 15:55:04,47.352,23.720,32280.1,,,
5570,25-04-19 16:00:04,44.750,25.820,32280.1,,,
5571,25-04-19 16:05:04,42.505,34.284,32280.1,,,
5572,25-04-19 16:10:04,41.065,34.155,32280.1,,,
5573,25-04-19 16:15:04,39.914,42.127,32280.1,,,
5574,25-04-19 16:20:04,39.093,42.106,32280.1,,,
5575,25-04-19 16:25:04,38.588,42.695,32280.1,,,
5576,25-04-19 16:30:04,38.226,44.945,32280.1,,,
5577,25-04-19 16:35:04,37.976,45.586,32280.1,,,
5578,25-04-19 16:40:04,37.811,45.567,32280.1,,,
5579,25-04-19 16:45:04,37.700,45.755,32280.1,,,
5580,25-04-19 16:50:04,37.618,46.012,32280.1,,,
5581,25-04-19 16:55:04,37.535,45.735,32280.1,,,
5582,25-04-19 17:00:04,37.398,37.539,32280.1,,,
5583,25-04-19 17:05:04,37.453,39.182,32280.1,,,
5584,25-04-19 17:10:04,37.453,39.590,32280.1,,,
5585,25-04-19 17:15:04,37.425,39.145,32280.1,,,
5586,25-04-19 17:20:04,37.425,37.952,32280.1,,,
5587,25-04-19 17:25:04,37.425,36.823,32280.1,,,
5588,25-04-19 17:30:04,37.425,36.103,32280.1,,,
5589,25-04-19 17:35:04,37.398,35.207,32280.1,,,
5590,25-04-19 17:40:04,37.425,34.555,32280.1,,,
5591,25-04-19 17:45:04,37.398,34.242,32280.1,,,
5592,25-04-19 17:50:04,37.398,34.035,32280.1,,,
5593,25-04-19 17:55:04,37.370,33.619,32280.1,,,
5594,25-04-19 18:00:04,37.343,33.478,32280.1,,,
5595,25-04-19 18:05:04,37.370,33.480,32280.1,,,
5596,25-04-19 18:10:04,37.343,32.994,32280.1,,,
5597,25-04-19 18:15:04,37.370,32.581,32280.1,,,
5598,25-04-19 18:20:04,37.343,32.578,32280.1,,,
5599,25-04-19 18:25:04,37.343,32.232,32280.1,,,
5600,25-04-19 18:30:04,37.343,32.058,32280.1,,,
5601,25-04-19 18:35:04,37.315,31.952,32280.1,,,
5602,25-04-19 18:40:04,37.315,31.744,32280.1,,,
5603,25-04-19 18:45:04,37.315,31.362,32280.1,,,
5604,25-04-19 18:50:04,37.288,31.602,32280.1,,,
5605,25-04-19 18:55:04,37.315,31.327,32280.1,,,
5606,25-04-19 19:00:04,37.288,31.116,32280.1,,,
5607,25-04-19 19:05:04,37.261,31.044,32280.1,,,
5608,25-04-19 19:10:04,36.633,31.582,11.8,,,
5609,25-04-19 19:15:04,34.360,32.905,11.8,,,
5610,25-04-19 19:20:04,32.742,33.823,11.8,,,
5611,25-04-19 19:25:04,31.714,34.614,11.8,,,
5612,25-04-19 19:30:04,31.128,34.933,11.8,,,
5613,25-04-19 19:35:04,30.621,35.156,11.8,,,
5614,25-04-19 19:40:04,30.394,37.190,11.8,,,
5615,25-04-19 19:45:04,30.268,40.387,11.8,,,
5616,25-04-19 19:50:04,30.016,40.128,11.8,,,
5617,25-04-19 19:55:04,30.041,39.797,11.8,,,
5618,25-04-19 20:00:04,29.890,39.681,11.8,,,
5619,25-04-19 20:05:04,29.790,39.404,11.8,,,
5620,25-04-19 20:10:04,29.865,39.779,3.9,,,
5621,25-04-19 20:15:04,29.665,39.957,11.8,,,
5622,25-04-19 20:20:04,29.715,40.461,11.8,,,
5623,25-04-19 20:25:04,29.715,40.760,11.8,,,
5624,25-04-19 20:30:04,29.590,40.581,11.8,,,
5625,25-04-19 20:35:04,29.690,40.093,11.8,,,
5626,25-04-19 20:40:04,29.590,39.517,11.8,,,
5627,25-04-19 20:45:04,29.540,39.645,11.8,,,
5628,25-04-19 20:50:04,29.640,39.655,11.8,,,
5629,25-04-19 20:55:04,29.464,39.271,11.8,,,
5630,25-04-19 21:00:04,29.590,38.984,3.9,,,
5631,25-04-19 21:05:04,29.515,38.442,3.9,,,
5632,25-04-19 21:10:04,29.439,38.234,11.8,,,
5633,25-04-19 21:15:04,29.565,38.380,3.9,,,
5634,25-04-19 21:20:04,29.439,38.234,11.8,,,
5635,25-04-19 21:25:04,29.464,38.036,11.8,,,
